9	2	3	10	4	5	11	6	7	11	8	9	12	10	11	14	12	13	14	14	15	15	16	17	16	18	19	9	20	21	10	22	23	11	24	25	25	
9	3	4	25	5	6	15	7	8	9	9	10	14	11	12	9	13	14	10	15	16	12	17	18	12	19	20	10	21	22	11	23	24	10	25	10	26	
10	4	5	10	6	7	13	8	9	15	10	11	25	12	13	15	14	15	13	16	17	10	18	19	13	20	21	12	22	23	9	24	25	9	26	10	1	
10	5	6	9	7	8	11	9	10	12	11	12	15	13	14	12	15	16	25	17	18	13	19	20	11	21	22	13	23	24	12	25	26	10	1	11	2	
11	6	7	9	8	9	10	10	11	11	12	13	9	14	15	16	16	17	11	18	19	14	20	21	25	22	23	11	24	25	13	26	1	12	2	10	3	
10	7	8	11	9	10	10	11	12	10	13	14	12	15	16	13	17	18	15	19	20	11	21	22	14	23	24	25	25	26	11	1	2	13	3	9	4	
12	8	9	9	10	11	9	12	13	10	14	15	10	16	17	14	18	19	12	20	21	25	22	23	12	24	25	14	26	1	14	2	3	9	4	12	5	
13	9	10	12	11	12	10	13	14	25	15	16	10	17	18	10	19	20	14	21	22	12	23	24	15	25	26	12	1	2	15	3	4	14	5	11	6	
11	10	11	26	12	13	12	14	15	10	16	17	11	18	19	10	20	21	9	22	23	15	24	25	13	26	1	15	2	3	12	4	5	15	6	13	7	
14	11	12	11	13	14	13	15	16	9	17	18	10	19	20	11	21	22	9	23	24	9	25	26	16	1	2	13	3	4	25	5	6	12	7	14	8	
15	12	13	13	14	15	9	16	17	12	18	19	26	20	21	10	22	23	10	24	25	9	26	1	10	2	3	9	4	5	13	6	7	16	8	9	9	
12	13	14	14	15	16	14	17	18	26	19	20	9	21	22	12	23	24	9	25	26	10	1	2	10	3	4	10	5	6	10	7	8	13	9	15	10	
16	14	15	12	16	17	25	18	19	13	20	21	11	22	23	13	24	25	11	26	1	9	2	3	11	4	5	10	6	7	9	8	9	11	10	12	11	
13	15	16	15	17	18	12	19	20	14	21	22	13	23	24	11	25	26	12	1	2	11	3	4	10	5	6	11	7	8	9	9	10	10	11	26	12	
9	16	17	16	18	19	13	20	21	14	22	23	11	24	25	12	26	1	16	2	3	14	4	5	15	6	7	26	8	9	14	10	11	16	12	16	13	
25	17	18	10	19	20	16	21	22	12	23	24	14	25	26	11	1	2	11	3	4	16	5	6	14	7	8	15	9	10	14	11	12	14	13	15	14	
16	18	19	16	20	21	11	22	23	16	24	25	9	26	1	15	2	3	10	4	5	11	6	7	9	8	9	14	10	11	26	12	13	14	14	13	15	
14	19	20	15	21	22	16	23	24	11	25	26	16	1	2	13	3	4	26	5	6	10	7	8	12	9	10	16	11	12	15	13	14	16	15	13	16	
14	20	21	13	22	23	15	24	25	16	26	1	12	2	3	25	4	5	12	6	7	14	8	9	11	10	11	12	12	13	16	14	15	15	16	15	17	
16	21	22	13	23	24	14	25	26	15	1	2	16	3	4	14	5	6	16	7	8	12	9	10	14	11	12	11	13	14	12	15	16	25	17	14	18	
15	22	23	15	24	25	14	26	1	13	2	3	15	4	5	26	6	7	14	8	9	16	10	11	13	12	13	14	14	15	11	16	17	12	18	16	19	
