22	11	20	18	2	5	8	2	14	12	5	9	8	3	5	3	4	10	24	26	20	24	23	26	10	11	1	8	19	18	20	1	16	21	18	14
23	21	11	19	17	9	6	8	15	13	11	6	10	7	2	2	4	3	12	14	22	13	25	19	23	24	26	9	11	16	8	26	17	19	25	15
24	22	12	20	18	10	5	7	16	14	12	5	9	8	1	1	3	4	11	13	21	14	26	20	24	23	25	10	12	15	7	25	18	20	26	16
2	18	19	25	15	21	17	14	21	14	25	19	24	23	25	9	12	15	8	20	23	24	25	1	1	15	7	17	17	19	26	16	21	18	14	22
1	17	20	26	16	22	18	13	22	13	26	20	23	24	26	10	11	16	7	19	24	23	26	2	2	16	8	18	18	20	25	15	22	17	13	21
8	4	18	20	25	16	21	17	14	22	14	25	19	23	24	25	10	12	15	18	19	25	15	22	17	1	22	13	26	20	2	23	25	9	11	15
7	3	17	19	26	15	22	18	13	21	13	26	20	24	23	26	9	11	16	17	20	26	16	21	18	2	21	14	25	19	1	24	26	10	12	16
16	8	5	17	19	25	15	22	1	14	1	13	1	19	24	24	25	2	1	4	5	4	4	9	23	22	11	20	18	9	5	8	16	13	12	5
15	7	6	18	20	26	16	21	2	13	2	14	2	20	23	23	26	1	2	3	6	3	3	10	24	21	12	19	17	10	6	7	15	14	11	6
11	15	7	8	17	19	25	1	22	17	14	21	13	25	19	24	24	25	10	20	17	10	5	7	15	2	12	5	10	7	4	6	3	1	6	23
12	16	8	7	18	20	26	2	21	18	13	22	14	26	20	23	23	26	9	19	18	9	6	8	16	1	11	6	9	8	3	5	4	2	5	24
10	12	16	2	10	17	19	25	15	22	17	13	21	13	25	19	24	23	25	24	24	26	10	12	16	7	16	2	2	25	16	21	18	14	22	14
9	11	15	1	9	18	20	26	16	21	18	14	22	14	26	20	23	24	26	23	23	25	9	11	15	8	15	1	1	26	15	22	17	13	21	13
25	10	12	15	8	11	17	19	25	16	1	17	14	22	13	26	20	24	23	7	16	13	11	6	10	7	4	5	3	4	23	23	22	12	19	18
26	9	11	16	7	12	18	20	26	15	2	18	13	21	14	25	19	23	24	8	15	14	12	5	9	8	3	6	4	3	24	24	21	11	20	17
24	25	10	12	15	8	14	18	19	25	15	22	17	14	21	13	25	20	24	16	13	11	5	2	8	3	5	4	3	21	2	21	12	19	17	10
23	26	9	11	16	7	13	17	20	26	16	21	18	13	22	14	26	19	23	15	14	12	6	1	7	4	6	3	4	22	1	22	11	20	18	9
24	23	25	10	12	16	7	16	2	1	25	15	22	17	14	21	14	25	19	24	22	12	19	17	10	6	8	16	13	12	5	9	7	2	1	4
23	24	26	9	11	15	8	15	1	2	26	16	21	18	13	22	13	26	20	23	21	11	20	18	9	5	7	15	14	11	6	10	8	1	2	3
19	24	23	25	2	1	15	8	18	18	19	25	16	22	17	13	21	13	26	9	6	7	16	14	2	6	9	7	4	5	4	4	2	23	22	12
20	23	24	26	1	2	16	7	17	17	20	26	15	21	18	14	22	14	25	10	5	8	15	13	1	5	10	8	3	6	3	3	1	24	21	11
26	20	24	23	25	9	11	2	7	19	18	19	1	16	21	17	14	22	14	12	6	10	1	4	5	4	4	18	24	1	11	20	18	10	2	1
25	19	23	24	26	10	12	1	8	20	17	20	2	15	22	18	13	21	13	11	5	9	2	3	6	3	3	17	23	2	12	19	17	9	1	2
13	25	19	24	23	26	9	12	16	8	22	18	20	25	15	22	18	14	22	9	7	4	6	4	4	14	23	21	11	20	17	9	6	7	15	14
14	26	20	23	24	25	10	11	15	7	21	17	19	26	16	21	17	13	21	10	8	3	5	3	3	13	24	22	12	19	18	10	5	8	16	13
21	13	25	20	23	23	25	9	12	16	7	24	17	20	26	15	22	17	14	21	14	26	20	24	23	25	9	11	15	8	24	18	20	25	16	22
22	14	26	19	24	24	26	10	11	15	8	23	18	19	25	16	21	18	13	22	13	25	19	23	24	26	10	12	16	7	23	17	19	26	15	21
14	21	13	26	19	23	23	25	10	11	15	8	26	18	20	26	15	22	17	22	17	14	22	14	26	19	23	23	26	10	12	16	7	4	18	19
13	22	14	25	20	24	24	26	9	12	16	7	25	17	19	25	16	21	18	21	18	13	21	13	25	20	24	24	25	9	11	15	8	3	17	20
17	14	21	13	26	19	24	23	25	10	11	15	7	2	17	20	26	16	22	8	4	17	20	26	16	22	17	13	21	13	26	20	23	24	26	10
18	13	22	14	25	20	23	24	26	9	12	16	8	1	18	19	25	15	21	7	3	18	19	25	15	21	18	14	22	14	25	19	24	23	25	9
21	18	14	21	13	26	19	24	23	25	10	11	16	8	4	18	20	26	15	10	11	16	1	9	18	19	26	16	21	18	14	22	13	26	20	23
22	17	13	22	14	25	20	23	24	26	9	12	15	7	3	17	19	25	16	9	12	15	2	10	17	20	25	15	22	17	13	21	14	25	19	24
16	22	18	14	21	13	26	20	24	23	25	10	11	16	7	6	18	20	26	1	24	22	11	19	18	9	6	8	15	13	12	6	10	8	3	6
15	21	17	13	22	14	25	19	23	24	26	9	12	15	8	5	17	19	25	2	23	21	12	20	17	10	5	7	16	14	11	5	9	7	4	5
26	16	21	18	14	21	2	26	20	23	23	25	10	11	15	8	7	17	20	22	11	19	17	2	6	7	2	14	12	6	10	8	3	6	4	4
25	15	22	17	13	22	1	25	19	24	24	26	9	12	16	7	8	18	19	21	12	20	18	1	5	8	1	13	11	5	9	7	4	5	3	3
20	26	16	22	17	13	22	14	26	2	23	1	2	10	12	15	2	10	17	2	18	20	26	16	22	17	13	21	13	26	19	23	23	26	10	12
19	25	15	21	18	14	21	13	25	1	24	2	1	9	11	16	1	9	18	1	17	19	25	15	21	18	14	22	14	25	20	24	24	25	9	11
18	20	26	16	22	18	2	22	14	25	20	2	24	26	9	11	16	8	12	25	9	12	16	7	12	17	20	26	15	2	17	13	22	14	26	19
17	19	25	15	21	17	1	21	13	26	19	1	23	25	10	12	15	7	11	26	10	11	15	8	11	18	19	25	16	1	18	14	21	13	25	20
