6	8	22	4	14	23	15	26	18	10	9	26	22	25	18	2	6	17	10	14	8	6	24	1	16	22	14	27	19	12	12	28	24	28	20	4	8	12
7	5	23	1	15	22	14	27	19	11	12	27	23	27	19	4	7	19	11	15	6	23	3	15	21	13	27	19	11	11	25	24	27	19	1	7	20	16
8	6	24	2	16	21	13	28	20	12	11	28	24	28	20	3	8	20	12	16	5	24	4	16	22	14	28	20	12	12	26	23	28	20	2	8	19	15
8	21	1	13	24	16	25	17	9	10	27	21	26	17	3	5	18	9	13	5	11	28	23	28	17	2	5	17	11	13	5	7	21	3	13	23	15	19
7	22	2	14	23	15	26	18	10	9	28	22	25	18	4	6	17	10	14	6	12	27	24	27	18	1	6	18	12	14	6	8	22	4	14	24	16	20
5	23	3	15	21	14	27	19	11	11	26	23	27	19	1	7	20	11	15	8	19	9	11	25	22	26	19	3	7	17	12	15	7	5	23	2	15	14
6	24	4	16	22	13	28	20	12	12	25	24	28	20	2	8	19	12	16	7	20	10	12	26	21	25	20	4	8	18	11	16	8	6	24	1	16	13
21	1	14	24	15	25	17	9	10	27	21	26	17	3	5	18	9	13	6	8	27	19	12	12	25	21	25	20	3	7	19	9	15	7	5	23	2	21
22	2	13	23	16	26	18	10	9	28	22	25	18	4	6	17	10	14	5	7	28	20	11	11	26	22	26	19	4	8	20	10	16	8	6	24	1	22
23	3	16	22	14	27	19	11	11	25	23	27	19	1	7	20	11	15	8	6	10	10	25	21	26	19	3	7	20	9	15	7	5	23	2	15	21	27
24	4	15	21	13	28	20	12	12	26	24	28	20	2	8	19	12	16	7	5	9	9	26	22	25	20	4	8	19	10	16	8	6	24	1	16	22	28
3	14	23	16	25	17	9	9	28	21	28	17	1	5	18	9	13	5	8	21	25	17	9	9	27	23	28	17	2	5	17	11	14	5	8	21	3	24
4	13	24	15	26	18	10	10	27	22	27	18	2	6	17	10	14	6	7	22	26	18	10	10	28	24	27	18	1	6	18	12	13	6	7	22	4	23
1	15	21	13	27	19	11	11	25	23	26	19	3	7	19	11	15	7	6	23	17	3	5	19	10	14	6	8	23	2	13	21	14	28	18	11	9	22
2	16	22	14	28	20	12	12	26	24	25	20	4	8	20	12	16	8	5	24	18	4	6	20	9	13	5	7	24	1	14	22	13	27	17	12	10	21
13	24	16	25	17	9	9	28	21	28	17	2	5	18	9	13	5	7	21	3	16	7	6	23	3	15	23	13	27	19	12	12	27	24	27	19	2	19
14	23	15	26	18	10	10	27	22	27	18	1	6	17	10	14	6	8	22	4	15	8	5	24	4	16	24	14	28	20	11	11	28	23	28	20	1	20
15	21	14	27	19	11	12	25	24	26	19	3	7	20	11	15	7	6	23	1	3	13	24	16	26	17	9	9	28	21	27	18	2	5	18	9	13	7
16	22	13	28	20	12	11	26	23	25	20	4	8	19	12	16	8	5	24	2	4	14	23	15	25	18	10	10	27	22	28	17	1	6	17	10	14	8
23	16	25	17	9	12	26	21	28	17	1	5	17	11	13	7	6	21	4	16	17	11	10	28	23	27	17	1	5	19	9	13	6	8	22	3	13	16
24	15	26	18	10	11	25	22	27	18	2	6	18	12	14	8	5	22	3	15	18	12	9	27	24	28	18	2	6	20	10	14	5	7	21	4	14	15
21	14	27	19	11	10	27	24	26	19	4	7	19	9	15	5	8	23	2	14	1	5	19	10	13	5	6	21	4	15	21	13	27	17	12	9	25	25
22	13	28	20	12	9	28	23	25	20	3	8	20	10	16	6	7	24	1	13	2	6	20	9	14	6	5	22	3	16	22	14	28	18	11	10	26	26
16	25	17	9	12	28	21	28	18	1	5	18	12	13	6	8	21	3	13	23	3	8	18	12	15	7	7	23	2	14	23	15	25	19	9	12	27	27
15	26	18	10	11	27	22	27	17	2	6	17	11	14	5	7	22	4	14	24	4	7	17	11	16	8	8	24	1	13	24	16	26	20	10	11	28	28
14	27	19	11	9	25	24	26	20	3	7	20	10	15	8	6	23	2	15	22	28	23	27	17	3	5	18	11	13	5	7	21	2	13	24	15	27	11
13	28	20	12	10	26	23	25	19	4	8	19	9	16	7	5	24	1	16	21	27	24	28	18	4	6	17	12	14	6	8	22	1	14	23	16	28	12
25	17	9	10	28	24	28	17	1	5	17	11	13	6	8	22	4	13	24	16	3	3	3	4	4	3	3	3	4	4	3	3	3	4	3	4	3	3
