9	15	29	19	23	25	27	8	1	3	10	20	9	14	16	22	26	10	2	4	8	28	11	12	17	11	13	12	24	18	30	19	13	21	6	
10	16	8	20	24	26	28	10	2	4	11	21	14	15	17	23	27	11	3	5	9	29	9	13	18	12	14	11	25	19	1	20	30	22	7	
11	17	9	21	25	27	29	11	3	5	12	22	30	16	18	24	28	8	4	6	10	30	14	14	19	13	15	12	26	20	2	21	8	23	8	
12	18	10	22	26	28	30	12	4	6	13	23	12	17	19	25	29	9	5	7	11	1	11	15	20	14	16	30	27	21	3	22	14	24	9	
13	19	11	23	27	29	1	30	5	7	14	24	8	18	20	26	30	10	6	8	12	2	12	16	21	15	17	9	28	22	4	23	9	25	10	
14	20	12	24	28	30	2	13	6	8	15	25	9	19	21	27	1	14	7	9	13	3	30	17	22	16	18	8	29	23	5	24	10	26	11	
15	21	30	25	29	1	3	8	7	9	16	26	10	20	22	28	2	12	8	10	14	4	10	18	23	17	19	14	30	24	6	25	11	27	12	
16	22	14	26	30	2	4	9	8	10	17	27	11	21	23	29	3	30	9	11	15	5	8	19	24	18	20	10	1	25	7	26	12	28	13	
17	23	8	27	1	3	5	11	9	11	18	28	12	22	24	30	4	10	10	12	16	6	13	20	25	19	21	14	2	26	8	27	12	29	14	
18	24	9	28	2	4	6	12	10	12	19	29	8	23	25	1	5	14	11	13	17	7	10	21	26	20	22	10	3	27	9	28	13	30	15	
19	25	10	29	3	5	7	14	11	13	20	30	9	24	26	2	6	12	12	14	18	8	8	22	27	21	23	11	4	28	10	29	8	1	16	
20	26	11	30	4	6	8	13	12	14	21	1	10	25	27	3	7	13	13	15	19	9	9	23	28	22	24	12	5	29	11	30	14	2	17	
21	27	12	1	5	7	9	8	13	15	22	2	11	26	28	4	8	11	14	16	20	10	14	24	29	23	25	13	6	30	12	1	9	3	18	
22	28	13	2	6	8	10	9	14	16	23	3	14	27	29	5	9	8	15	17	21	11	11	25	30	24	26	9	7	1	13	2	10	4	19	
23	29	14	3	7	9	11	10	15	17	24	4	13	28	30	6	10	9	16	18	22	12	12	26	1	25	27	8	8	2	14	3	11	5	20	
24	30	8	4	8	10	12	12	16	18	25	5	9	29	1	7	11	13	17	19	23	13	14	27	2	26	28	9	9	3	15	4	11	6	21	
25	1	9	5	9	11	13	14	17	19	26	6	10	30	2	8	12	11	18	20	24	14	11	28	3	27	29	8	10	4	16	5	12	7	22	
26	2	10	6	10	12	14	13	18	20	27	7	11	1	3	9	13	8	19	21	25	15	12	29	4	28	30	14	11	5	17	6	13	8	23	
27	3	11	7	11	13	15	8	19	21	28	8	14	2	4	10	14	9	20	22	26	16	13	30	5	29	1	10	12	6	18	7	8	9	24	
28	4	12	8	12	14	16	9	20	22	29	9	13	3	5	11	15	10	21	23	27	17	10	1	6	30	2	11	13	7	19	8	14	10	25	
29	5	13	9	13	15	17	10	21	23	30	10	12	4	6	12	16	14	22	24	28	18	8	2	7	1	3	12	14	8	20	9	9	11	26	
30	6	14	10	14	16	18	11	22	24	1	11	8	5	7	13	17	12	23	25	29	19	9	3	8	2	4	13	15	9	21	10	10	12	27	
1	7	14	11	15	17	19	13	23	25	2	12	12	6	8	14	18	11	24	26	30	20	10	4	9	3	5	9	16	10	22	11	8	13	28	
2	8	13	12	16	18	20	14	24	26	3	13	13	7	9	15	19	13	25	27	1	21	13	5	10	4	6	13	17	11	23	12	13	14	29	
4	12	15	17	22	25	28	16	7	10	14	2	17	29	3	11	6	21	20	18	24	19	19	15	30	4	9	20	16	23	8	21	29	2	26	
5	13	16	18	23	26	29	17	8	11	15	3	18	30	4	12	7	19	21	19	25	20	20	16	1	5	10	29	17	24	9	22	21	3	27	
6	14	17	19	24	27	30	18	9	12	16	4	21	1	5	13	8	20	22	20	26	21	29	17	2	6	11	15	18	25	10	23	16	4	28	
7	15	18	20	25	28	1	19	10	13	17	5	20	2	6	14	9	29	23	21	27	22	15	18	3	7	12	21	19	26	11	24	17	5	29	
8	16	19	21	26	29	2	21	11	14	18	6	29	3	7	15	10	15	24	22	28	23	16	19	4	8	13	17	20	27	12	25	18	6	30	
9	17	20	22	27	30	3	29	12	15	19	7	15	4	8	16	11	16	25	23	29	24	21	20	5	9	14	18	21	28	13	26	19	7	1	
10	18	29	23	28	1	4	15	13	16	20	8	16	5	9	17	12	17	26	24	30	25	18	21	6	10	15	19	22	29	14	27	20	8	2	
11	19	15	24	29	2	5	17	14	17	21	9	21	6	10	18	13	18	27	25	1	26	16	22	7	11	16	18	23	30	15	28	30	9	3	
12	20	16	25	30	3	6	18	15	18	22	10	30	7	11	19	14	15	28	26	2	27	21	23	8	12	17	19	24	1	16	29	15	10	4	
13	21	17	26	1	4	7	19	16	19	23	11	19	8	12	20	15	16	29	27	3	28	18	24	9	13	18	30	25	2	17	30	21	11	5	
14	22	18	27	2	5	8	30	17	20	24	12	15	9	13	21	16	17	30	28	4	29	19	25	10	14	19	16	26	3	18	1	16	12	6	
15	23	19	28	3	6	9	20	18	21	25	13	16	10	14	22	17	21	1	29	5	30	30	26	11	15	20	15	27	4	19	2	17	13	7	
16	24	30	29	4	7	10	15	19	22	26	14	17	11	15	23	18	19	2	30	6	1	17	27	12	16	21	21	28	5	20	3	18	14	8	
17	25	21	30	5	8	11	16	20	23	27	15	18	12	16	24	19	30	3	1	7	2	15	28	13	17	22	17	29	6	21	4	19	15	9	
18	26	15	1	6	9	12	18	21	24	28	16	19	13	17	25	20	17	4	2	8	3	20	29	14	18	23	21	30	7	22	5	19	16	10	
19	27	16	2	7	10	13	19	22	25	29	17	15	14	18	26	21	21	5	3	9	4	17	30	15	19	24	17	1	8	23	6	20	17	11	
20	28	17	3	8	11	14	21	23	26	30	18	16	15	19	27	22	19	6	4	10	5	15	1	16	20	25	18	2	9	24	7	15	18	12	
21	29	18	4	9	12	15	20	24	27	1	19	17	16	20	28	23	20	7	5	11	6	16	2	17	21	26	19	3	10	25	8	21	19	13	
22	30	19	5	10	13	16	15	25	28	2	20	18	17	21	29	24	18	8	6	12	7	21	3	18	22	27	20	4	11	26	9	16	20	14	
23	1	20	6	11	14	17	16	26	29	3	21	21	18	22	30	25	15	9	7	13	8	18	4	19	23	28	16	5	12	27	10	17	21	15	
24	2	21	7	12	15	18	17	27	30	4	22	20	19	23	1	26	16	10	8	14	9	19	5	20	24	29	15	6	13	28	11	18	22	16	
25	3	15	8	13	16	19	19	28	1	5	23	16	20	24	2	27	20	11	9	15	10	21	6	21	25	30	16	7	14	29	12	18	23	17	
26	4	16	9	14	17	20	21	29	2	6	24	17	21	25	3	28	18	12	10	16	11	18	7	22	26	1	15	8	15	30	13	19	24	18	
27	5	17	10	15	18	21	20	30	3	7	25	18	22	26	4	29	15	13	11	17	12	19	8	23	27	2	21	9	16	1	14	20	25	19	
28	6	18	11	16	19	22	15	1	4	8	26	21	23	27	5	30	16	14	12	18	13	20	9	24	28	3	17	10	17	2	15	15	26	20	
29	7	19	12	17	20	23	16	2	5	9	27	20	24	28	6	1	17	15	13	19	14	17	10	25	29	4	18	11	18	3	16	21	27	21	
30	8	20	13	18	21	24	17	3	6	10	28	19	25	29	7	2	21	16	14	20	15	15	11	26	30	5	19	12	19	4	17	16	28	22	
1	9	21	14	19	22	25	18	4	7	11	29	15	26	30	8	3	19	17	15	21	16	16	12	27	1	6	20	13	20	5	18	17	29	23	
2	10	21	15	20	23	26	20	5	8	12	30	19	27	1	9	4	18	18	16	22	17	17	13	28	2	7	16	14	21	6	19	15	30	24	
3	11	20	16	21	24	27	21	6	9	13	1	20	28	2	10	5	20	19	17	23	18	20	14	29	3	8	20	15	22	7	20	20	1	25	
5	14	22	22	29	3	10	23	21	26	11	24	24	9	23	2	12	28	13	16	27	7	26	30	19	8	5	27	15	18	17	4	29	19	20	
6	15	23	23	30	4	11	24	22	27	12	25	25	10	24	3	13	26	14	17	28	8	27	1	20	9	6	29	16	19	18	5	28	20	21	
7	16	24	24	1	5	12	25	23	28	13	26	28	11	25	4	14	27	15	18	29	9	29	2	21	10	7	22	17	20	19	6	23	21	22	
8	17	25	25	2	6	13	26	24	29	14	27	27	12	26	5	15	29	16	19	30	10	22	3	22	11	8	28	18	21	20	7	24	22	23	
9	18	26	26	3	7	14	28	25	30	15	28	29	13	27	6	16	22	17	20	1	11	23	4	23	12	9	24	19	22	21	8	25	23	24	
10	19	27	27	4	8	15	29	26	1	16	29	22	14	28	7	17	23	18	21	2	12	28	5	24	13	10	25	20	23	22	9	26	24	25	
11	20	29	28	5	9	16	22	27	2	17	30	23	15	29	8	18	24	19	22	3	13	25	6	25	14	11	26	21	24	23	10	27	25	26	
12	21	22	29	6	10	17	24	28	3	18	1	28	16	30	9	19	25	20	23	4	14	23	7	26	15	12	25	22	25	24	11	30	26	27	
13	22	23	30	7	11	18	25	29	4	19	2	30	17	1	10	20	22	21	24	5	15	28	8	27	16	13	26	23	26	25	12	22	27	28	
14	23	24	1	8	12	19	26	30	5	20	3	26	18	2	11	21	23	22	25	6	16	25	9	28	17	14	30	24	27	26	13	28	28	29	
15	24	25	2	9	13	20	30	1	6	21	4	22	19	3	12	22	24	23	26	7	17	26	10	29	18	15	23	25	28	27	14	23	29	30	
16	25	26	3	10	14	21	27	2	7	22	5	23	20	4	13	23	28	24	27	8	18	30	11	30	19	16	22	26	29	28	15	24	30	1	
17	26	30	4	11	15	22	22	3	8	23	6	24	21	5	14	24	26	25	28	9	19	24	12	1	20	17	28	27	30	29	16	25	1	2	
18	27	28	5	12	16	23	23	4	9	24	7	25	22	6	15	25	30	26	29	10	20	22	13	2	21	18	24	28	1	30	17	26	2	3	
19	28	22	6	13	17	24	25	5	10	25	8	26	23	7	16	26	24	27	30	11	21	27	14	3	22	19	28	29	2	1	18	26	3	4	
20	29	23	7	14	18	25	26	6	11	26	9	22	24	8	17	27	28	28	1	12	22	24	15	4	23	20	24	30	3	2	19	27	4	5	
21	30	24	8	15	19	26	28	7	12	27	10	23	25	9	18	28	26	29	2	13	23	22	16	5	24	21	25	1	4	3	20	22	5	6	
22	1	25	9	16	20	27	27	8	13	28	11	24	26	10	19	29	27	30	3	14	24	23	17	6	25	22	26	2	5	4	21	28	6	7	
23	2	26	10	17	21	28	22	9	14	29	12	25	27	11	20	30	25	1	4	15	25	28	18	7	26	23	27	3	6	5	22	23	7	8	
24	3	27	11	18	22	29	23	10	15	30	13	28	28	12	21	1	22	2	5	16	26	25	19	8	27	24	23	4	7	6	23	24	8	9	
25	4	28	12	19	23	30	24	11	16	1	14	27	29	13	22	2	23	3	6	17	27	26	20	9	28	25	22	5	8	7	24	25	9	10	
26	5	22	13	20	24	1	26	12	17	2	15	23	30	14	23	3	27	4	7	18	28	28	21	10	29	26	23	6	9	8	25	25	10	11	
27	6	23	14	21	25	2	28	13	18	3	16	24	1	15	24	4	25	5	8	19	29	25	22	11	30	27	22	7	10	9	26	26	11	12	
28	7	24	15	22	26	3	27	14	19	4	17	25	2	16	25	5	22	6	9	20	30	26	23	12	1	28	28	8	11	10	27	27	12	13	
29	8	25	16	23	27	4	22	15	20	5	18	28	3	17	26	6	23	7	10	21	1	27	24	13	2	29	24	9	12	11	28	22	13	14	
30	9	26	17	24	28	5	23	16	21	6	19	27	4	18	27	7	24	8	11	22	2	24	25	14	3	30	25	10	13	12	29	28	14	15	
1	10	27	18	25	29	6	24	17	22	7	20	26	5	19	28	8	28	9	12	23	3	22	26	15	4	1	26	11	14	13	30	23	15	16	
2	11	28	19	26	30	7	25	18	23	8	21	22	6	20	29	9	26	10	13	24	4	23	27	16	5	2	27	12	15	14	1	24	16	17	
3	12	28	20	27	1	8	27	19	24	9	22	26	7	21	30	10	25	11	14	25	5	24	28	17	6	3	23	13	16	15	2	22	17	18	
4	13	27	21	28	2	9	28	20	25	10	23	27	8	22	1	11	27	12	15	26	6	27	29	18	7	4	27	14	17	16	3	27	18	19	
